0,1,2,3,4,5,6,7,8
-1.8093832222657844,-1.6480788615672264,-0.12033991769245776,0.3104550352294995,-0.6625513867165944,0.29531449991677133,0.5859092072644018,0.7159838350081627,0.3098328474551613
0.6366619574249172,0.9794075837166467,0.5951548312820241,-0.4572266906197378,-0.184870137002267,0.7670383263740608,-0.18593205385360168,0.6754559937590964,0.4764730520213117
-0.039417796477876424,-0.47586522989361624,1.6361973462757087,0.8935555803098348,0.0963816324289924,-0.24287353100622727,0.005036577324458706,0.41894836946701486,-0.30255381861717257
0.7246951432740404,0.16323554233920418,-1.0620216098574724,0.1632417127429328,1.4929260788072065,1.0394527242435823,0.2769372680048158,0.7151415140971005,-0.9026141267895756
2.605607372888185,0.16288054145700662,-0.5119015934063174,0.3416177828849797,0.21322517984458597,0.2142285936112956,1.6423903816753038,-0.23661127984039496,-0.45204634744330885
1.685923352402176,-1.355206518377205,2.164207347745611,2.8657267003106353,0.9805982035489266,1.3063574668861362,0.6077556543919106,-1.4456463725649396,0.734307616085585
0.09971696743809282,-0.45239031160784027,-0.23750286851807295,0.3705771055636079,-0.16419962907206517,-0.21251731492257328,-1.0597191486439588,-0.4274133916741741,-1.1169580880383716
-0.23849288135591176,0.9122408016927449,-0.1238723635525174,-1.2015287104963108,2.383848355410632,-0.17441446419023993,-0.543899828556751,0.3134796645768003,0.4469287787169449
1.5662202539690449,-0.9054693065773202,0.7951798543123269,-0.9472907142628755,-1.7966632098270785,-0.07603900662691035,-0.38274804959203784,0.4599916438545686,-0.21273666464089466
0.6302199561664322,-0.14626336052777636,-0.04553189993547455,-0.8171993792093591,-0.0011438680113758826,0.2046870657587336,-1.064476250372011,-0.4509541332231578,1.1360991512808392
0.7652390923372833,-0.689767616155364,0.3889086363661812,-0.8269324448959081,1.442628626536765,-0.5332188666004505,0.5760673860620151,-0.3054691614902912,-0.32239615363183766
0.33359353391482527,-0.31141036028686675,-0.25209094995976666,0.5906047998563917,1.1611255057641918,0.926868473632449,1.144593994277266,0.20557044859017612,-0.8198115193130666
0.7686027591970264,-0.22105567528960923,0.07256226553750161,0.007246166262738028,1.8161108915351174,1.662375163434987,-1.162534108610967,-0.3377317065282474,0.15417807044440077
-0.5503791097201594,0.09242650133471673,-1.0105932092605305,1.1198406586429484,-0.18144395208876965,0.24331671070159833,-0.3982615199406414,0.348354066780144,0.8911090800065203
1.293776996951598,-1.6043785105662172,1.8076990931171508,-0.24702614232002795,2.01707832555092,-1.3210021254598787,-0.8536684099603469,0.4218656244227243,0.49898608373879344
-0.2829501708164135,-0.25550120159813844,0.6864096532031156,-0.7621855561644756,0.00425425961231851,0.4859795893860178,0.17522904991583696,0.1499132055495884,-0.27069047433226423
0.6579947917709021,0.9458632419409694,-1.4785026723370591,-0.09312965514366314,-1.108535113042023,1.1259687350264458,1.1517009582127415,0.8764028589002074,0.10586441052371044
-0.27553596435290434,0.03961742119314222,1.1194059856284377,0.774931599218071,-1.3926555825086908,0.4721969021760356,0.033014158930837416,0.5540462313984003,0.6799427161637224
-0.5085091086306461,-1.2456065888550292,1.1935237837804535,-1.7050786492476737,-1.139915732537351,0.45747666149190086,1.4888207597888559,-0.6038154134623666,1.315255647539892
-0.289978870848406,-0.4043702216949527,0.12165163332078228,1.658493859321979,-1.465515152229479,-0.6078577367373984,-0.49288495441698676,0.6189363109335548,-0.3634985367821734
0.3475181980227806,-0.21825278983400367,0.12742408766160893,0.7382778604326055,0.501151399350371,-0.24615753215159175,-0.30272396450912353,0.31935154407847993,0.9271608094406347
2.4047622634810986,-0.8844770743576219,-1.2938815917676216,0.03896828954343596,0.8614747697376718,-0.9035912901158611,-0.5434205401924459,-1.9886034765724834,0.1822074001133454
0.43254666817971144,-0.22105770445056372,1.007064706529171,1.9576238802415955,-1.7930141423957482,0.7292751999267351,0.8978496960307297,0.8923366150936649,0.13930829210776213
-1.5561826030483432,0.5281442212688943,-0.29292151334491473,0.19841785371593434,-0.02890894677716706,0.018638564853704454,0.1739710685103352,0.16177929899939344,0.5854136792839814
-0.5736947340494739,0.7122838944077983,-0.7670448782396423,-0.49556847366432716,0.788594287962461,0.6944450474488358,0.3171537475176735,0.3235568713504794,-0.759252514389175
0.6320683197731342,0.5753083186960118,0.2540280520936805,0.1274904186932469,0.65570076581516,0.34064312826038967,-0.1896765281077852,1.771437105067064,0.9231794957197379
0.719835646363073,0.6440648366752719,0.43114633434785815,-0.008801951833335934,0.507277269839511,-0.4603614111070003,0.0361064040638033,0.16283548113824295,-0.525975724836388
0.3300331713299801,0.13747229960632834,2.0283625133705208,-0.649148772059569,0.12045896825436335,0.31729368550761455,-0.1925627635337455,0.33328069245255537,-0.1749585318964656
0.8600726128558872,0.31189748099689246,0.11588646775621783,-2.2152586479136214,-0.2607565908978109,-0.07160127850960801,-0.2712042044085775,-1.1451433772036972,0.5905797017532525
-0.15454436332435348,-0.8512266132906493,-0.21263170426004566,0.48671640710769415,-0.882758420946075,0.35723508191753517,0.5937594362022137,-0.2584394958672381,0.16582069535516566
-0.7686538556244288,-0.12573986771725829,1.1327387073643218,0.9096373578315097,0.7289731712104265,0.4517934614698715,0.3733014469672806,-0.7675706035704791,-0.8930786586259866
-0.7296898564368572,-0.02856531836809748,-0.21075062909601885,0.058792666830907954,-0.268949202482683,1.1207012378912098,0.32001179616508113,0.6944780267336896,0.7496592427968671
-0.2718948673500332,-0.815889389113287,0.8306498206117668,0.854712047425249,-1.449669837212061,0.9554369652439043,-0.7229117605522988,0.8191530119755938,0.24082900417571312
2.5565718468377012,-0.34955968050577363,-1.4603058353750238,0.1436613735846994,1.5789462082575099,0.4558503886639294,-0.7491727883053835,0.13131469533135232,-0.8914394292168848
2.1884483086689936,2.1699066702084613,-0.5054312432103614,-1.2235768171639094,0.0272935495192024,-0.0122106375056815,-0.3364126890976621,0.260857110055304,0.04331934479524676
2.508172118839062,-0.2646778516617926,-0.7489405503381218,-0.030298134129690388,-0.26853047315244033,0.7017421555254141,0.4568643862116328,0.5047418833340126,1.1258024436580776
-0.056332567924995136,0.344376242410512,0.012087118487441432,0.24377426730237656,-0.6176223238028317,1.2908407181418957,0.19726312233087917,1.137426091912211,0.24198188738381604
1.0295095442395654,-0.2079127705024419,0.9491413134287143,2.9721310607176274,-3.6086306608912375,0.49470645252601453,-0.47646951742365024,0.5298151852769465,0.05311371441606514
-0.6473804725955613,0.02717651810576802,0.009829113863544852,0.9897550519301631,-0.16258446012215116,-0.9391130245143493,-0.26096942415046653,0.3675560107744646,0.8771501027267797
1.1925824254585908,0.9000656711325508,0.9553505684101538,-0.1867642521500426,-0.008717566239992777,-0.4377041462306218,0.4684769770097443,0.09639742628537677,-0.29227315031330076
-1.1014665103549344,-0.18923704889636456,0.06671016465615319,-1.3664240657160003,-0.22723050558088115,-0.7496221118375208,0.11337735944096387,-0.8072765292819202,1.1187249590557646
-0.11444599817448102,-0.7631374433065385,0.28121610256837787,-0.13151523265972692,-0.0038296046745656324,-0.2674723920876939,0.39584198680128263,0.9852697719811205,-0.27092881114912415
1.3263105956417933,-0.9890525358919499,-0.5115502737856612,0.3150910575444788,-0.39883287625044406,0.024687862402884814,0.31584846954570683,2.004886332702923,0.3939574508615018
0.06395013086934227,1.0408407560708701,-0.5458807900457681,0.7331095991079727,2.8236100248032536,-0.48216267203556273,0.16528353985193228,-0.654696692495612,-1.2323672805131576
-0.8583334979604909,0.5331273207054906,0.09158313842006524,-0.3420059418154965,-0.22739275233285794,-0.07850450490464457,-0.350229895363864,-1.080485786356989,0.5897786876988481
0.965719284135775,-0.06376268703207988,0.28039511756668883,0.8563339445347946,-0.09671092519880845,-0.7572322673878332,0.5086862312140327,0.026534685868441925,-0.14477952874815642
-2.6494879322858944,-1.6864410829234384,-0.8068635294841565,1.4107431555201013,-0.7572482217909341,0.7012820392848256,-1.2141942553649208,0.46410230947131187,-0.30574344959638583
0.1904707703097684,0.5799006558015554,-0.29576680325719734,1.1390680511194382,-1.4093651097198252,1.105850913206513,0.13424040485942698,0.029188453381304984,-0.7216065532162121
-0.3452255286929871,0.2592451009394715,0.5022941870986198,-0.019235513361568736,-0.6915240855590694,-0.030952501990824936,0.8200044221496045,-1.5398840059499763,0.7896164966895262
0.5006086944115578,0.6741573432151348,-0.08820621640987841,0.932210007829849,-0.7341593116758862,-0.001226520044577765,1.7654774894505516,0.29106805393133145,0.7508898839530448
0.423935535281296,-0.010229015966580452,0.32403337535106647,-0.2864248528267577,-0.04802133146944597,-0.42198578375998275,-0.477414074332447,-2.528648447062621,1.012890291080058
-1.3212799756555498,-0.06958034431009404,1.762714854506811,-0.08672200217596772,-2.230888484452022,-0.50990238418774,-0.02446288648224166,-0.3839289066903507,0.872520623725677
-0.19025772579515077,-0.8223358547353712,-0.44232105912225983,2.0219260876935534,-0.5716042258951194,-0.5243440785440048,0.6689746464833174,-0.3149796404804687,0.39412629481123024
0.4282383832052165,-0.018672157009981642,0.26121128563566054,-0.16893771678860747,0.4090453922353891,0.4238439859802462,0.24877614881345014,-1.07005465803994,-0.8205754323871113
-0.07756057874857183,-1.070301295619549,0.0059511960705966056,0.3972364649794909,1.0290839288718465,0.24170324424147696,0.09365895748916252,0.22314066114910214,-0.3175849088456643
-0.5351644739180075,0.08566581379949706,-0.3539552311666099,-0.2895410597302487,-0.10182629620463256,-0.15051571779455064,-1.1426848599238546,0.8382185733635548,-0.9320753042799634
-0.9490079438522877,-0.15739014295884135,0.999707643571881,0.4815119249434282,0.4387702751733803,0.11676900668580956,-0.4957058178129184,1.9897631223383372,-1.818646691477218
-0.36287526814803794,0.20228177605005104,-0.7631938590409034,-0.040572992153971976,-0.47022420394418873,-0.4069265709123217,-0.5279082299549618,-0.9199033429060978,0.9948769601143109
0.2799002672212645,-0.6361738237705299,0.520153507673077,-1.0388019974764575,1.0827594434610077,-0.830241133152912,-0.0961508497205639,1.4749580069827133,0.5843650201846596
-0.5103710838529604,-0.7205448178505256,0.24678184502051617,1.1728708035919728,-0.3596882243898039,0.6175049533991994,1.0847818434927026,-0.3108432136561442,-0.10837335359171389
-0.8189409307214133,-0.8637394741506889,0.24990899433146563,0.1633676521192336,-0.2851220972888458,0.9704746603773184,1.097793023707605,-0.5667343263934818,-0.41974419709620314
-0.3345297465285795,-0.8456390123330075,-0.3562200727330974,-0.9780457408286307,-1.1935208725832633,-0.21006852847685778,0.5687469441809736,0.7396454790877033,-0.5828645422103906
-0.08298905170812451,0.033050507247318575,0.4492571304907567,-0.9772314872370753,-0.3269385976696362,0.12756634438594058,-1.2378911596233881,0.9711822006102582,-0.3683563093364861
0.156077264703817,0.06480515603405942,-0.5603555793582946,0.8423997438024177,-1.363576261858458,0.5563042791654186,0.6760829985226311,0.1658736280001192,1.0857411775821049
-0.23455189229162998,-0.2957654668708336,-0.40331602849682935,1.1621038629538398,-0.29212596915878414,0.3159708776411121,-0.38394053398438466,-1.2431771532205957,-0.38256874904676474
-0.04238257364660908,0.2401797799198919,0.2590750244243044,0.2797204622692451,0.5651174986262485,1.1155109987126752,-1.251104306587881,1.0585926283131428,0.7473411594582653
0.5191595387364345,-1.254470714154469,-0.017812783844726055,1.039895084527949,-0.5441196246484495,0.45241275401056996,-0.7769949126081637,-0.3112898401213642,0.5456024263504495
0.7235548999257353,0.11083810891642243,0.19210077908523046,1.0990856698387896,0.00550765015878671,-1.1110372536342654,-0.48656936186670696,-0.14770821941018378,-0.43250852545181895
-0.14397522160193427,-1.4234942258421621,-0.29898605627624075,-1.5067123685505186,0.45002608369177916,-0.4098503130939221,-0.7947246614428536,1.4675064968861102,0.08184842122129875
-1.1323376878561144,-0.43868191267723516,0.13144782502717406,1.4828272006320016,-0.8771316551466879,0.24206915773050813,-0.0010697311586663468,0.7420735641340968,-0.5826441873703845
-0.07602233833689397,1.53476695595844,1.2444701523448072,-1.1122064679603658,-3.0373149281240726,-0.8857181484580959,-0.05737155269345113,-0.04029626194318011,-0.08358920792084483
0.5090699274559247,0.18776419405488776,-0.7163609566833199,0.2924666654888188,-0.046813997508145376,0.23684367435143164,0.32108476589788537,-0.5455923589576389,0.5368025190181753
0.2159896098347025,0.03708160478629201,0.2895166906533836,-1.1571309126217697,-1.0470612643724295,-0.4767529653411626,0.9294801639431294,1.0284603083021344,-0.5272940166092399
1.1530413292403467,-0.814915941230555,-0.06678552649013478,0.22856277365898556,-0.6820834746974447,-0.11247643830737901,-0.8957112944852799,0.8703836427304036,0.3182744570982373
0.12696908510494098,-0.2039576010058989,0.030791578812744462,-0.2723728641738946,0.5648698086967712,-0.2719235589970284,0.0378839089537941,0.6945567187289948,0.3967749918582783
-0.18584022899570232,0.16069110926220698,0.2341871389366211,-0.19817287578506476,0.22517357621937265,0.29064897835180054,0.36760166007184386,-0.14605012843102289,-0.08783109334077045
-0.25481940548668003,-2.2163261516197914,1.1445805702612764,-1.0785073530353084,-0.36965108612855246,-0.834604879599794,1.1688478340172623,0.3532753414624491,-0.7229183477188763
0.05894077117499249,1.3881466071554798,0.7191987419243224,1.3767329029846775,2.417284943427263,0.36986772182637495,-0.22150687860646273,0.8450526708239993,1.0195161634527288
-0.9147686811307777,-0.7562670097164715,0.33618729953267457,0.4162501580989821,0.025045250979275686,-0.18534650079218662,0.8771771969728562,0.17442617558367698,-1.0331827826529942
0.2609028600482446,0.24817731341103375,1.5868788843120938,0.6773058236837495,-0.1829528387947286,1.2636536554726747,0.020683991197146163,-0.17484131488836965,-0.5532099294460224
0.6218006815446279,-0.5039556278633609,-0.6727670441090365,-0.2219109995351069,0.26972807900294166,0.24568907924174485,1.4144131437672676,0.888870444635262,-0.38618616489525526
